cluster_number	contributing_patients	num_tcrs_in_clust	total_reads	is_cancer_assoc
22942	6	6	15	False
43224	3	4	19	False
14263	3	3	14	False
12170	2	2	4	False
35714	9	14	34	False
35842	2	2	13	False
8249	7	9	27	False
15403	4	4	8	False
3866	9	10	23	False
27699	3	3	13	False
51249	12	18	29	False
29775	16	17	180	False
11874	3	3	14	False
25288	11	12	36	False
26029	1	1	3	False
45429	19	35	125	False
36543	2	2	10	False
25474	22	45	172	False
30302	8	10	16	False
4490	4	4	13	True
22273	3	3	5	False
27671	13	18	47	False
17398	3	3	8	False
38342	21	40	65	True
10406	25	54	106	False
2507	14	17	151	False
10657	16	24	57	False
28628	6	13	93	False
6182	21	42	119	True
47926	18	30	61	True
41709	3	3	31	False
32154	12	15	219	False
10421	19	39	211	False
42557	11	13	181	False
43780	2	2	4	False
43218	3	3	5	False
37878	3	3	16	False
51002	2	2	3	False
39928	3	3	16	False
31593	2	2	15	False
18802	5	5	34	False
47775	2	3	15	False
1377	7	8	27	False
40458	4	4	11	False
47448	7	8	44	False
13602	10	16	32	False
7139	14	21	163	False
33774	10	12	50	False
34475	7	7	42	False
48370	3	3	15	False
3897	30	66	214	False
14499	3	3	5	False
10529	2	2	29	False
49144	3	3	26	False
15044	3	3	15	False
25965	2	2	11	False
41292	3	4	22	False
46385	1	1	3	False
35640	2	2	5	False
4323	3	3	12	False
50250	7	9	28	False
11014	9	13	56	False
42977	19	25	87	False
4504	4	4	8	False
37644	5	6	11	True
11794	3	3	8	False
11267	12	16	37	False
18484	5	6	16	False
33081	14	15	24	False
22729	3	3	16	False
22667	3	3	13	False
22142	8	10	25	False
52272	6	6	20	False
30113	3	3	18	False
18353	2	2	4	False
19424	4	5	9	False
22356	16	25	55	False
49835	18	26	107	False
51842	2	2	4	False
32153	6	6	34	False
34465	14	18	133	False
28333	8	8	22	False
2048	3	3	8	False
13288	17	38	86	False
17116	1	1	4	False
7115	5	5	42	False
22170	1	1	1	False
44538	3	3	13	False
35633	2	2	10	False
20435	1	1	2	False
4357	1	1	4	False
32183	4	4	7	False
34458	16	23	46	False
42892	3	3	7	False
16093	14	19	34	False
16103	17	30	56	False
42838	3	3	7	False
28594	14	21	101	True
19720	5	5	8	False
40544	3	3	16	False
29036	3	3	8	False
6008	25	61	295	False
6091	4	4	13	False
43106	2	2	16	False
9900	10	11	32	False
22145	12	13	81	False
30068	11	16	39	False
32452	11	13	53	False
29191	2	2	6	False
18281	4	4	58	False
17729	3	3	30	False
7954	15	19	100	False
3737	2	2	4	False
38766	3	3	6	False
39352	9	12	25	False
34362	3	3	14	False
910	2	2	3	False
15815	3	3	9	False
28377	16	22	99	False
48655	4	4	15	False
17858	4	4	6	False
166	3	3	8	False
17833	16	19	34	False
32869	5	6	17	False
25809	7	7	87	False
44389	4	4	19	False
1873	4	4	8	False
14399	5	5	9	False
20463	2	2	18	False
27219	2	2	6	False
11621	2	2	4	False
15446	2	2	8	False
38150	5	5	10	False
32839	4	6	24	False
864	2	2	21	False
2060	2	2	7	False
50178	4	5	14	False
35183	3	3	14	False
22129	3	3	15	False
34126	12	14	40	False
11415	2	2	4	False
13586	10	16	38	False
45649	10	12	37	False
2531	9	10	66	False
2465	2	3	6	False
41874	1	1	1	False
7542	10	12	37	False
7644	3	3	8	False
5811	8	9	18	False
47076	3	3	15	False
46935	8	8	23	False
15330	9	16	546	False
40454	16	22	43	False
18939	26	58	1152	False
50136	2	2	2	False
40232	4	6	14	False
41666	3	3	6	False
51808	2	2	7	False
22457	2	2	8	False
26772	10	14	46	False
14712	8	8	25	False
19380	5	5	11	False
51144	3	3	9	False
38039	2	2	5	False
18374	1	1	2	False
23860	3	3	12	False
37842	3	3	13	False
27207	2	2	18	False
38918	17	23	98	False
16258	5	5	11	False
27692	18	24	49	False
47264	3	3	6	False
36412	3	3	10	False
30782	20	28	64	False
22765	22	37	96	False
28459	1	1	2	False
36922	14	21	39	False
31072	2	2	3	False
36760	2	2	4	False
22811	2	2	7	False
25812	7	10	43	False
44769	3	3	15	False
25360	2	2	12	False
16987	2	2	8	False
45860	9	13	25	False
32134	7	7	39	False
16280	7	9	40	False
12788	2	2	7	False
2890	23	35	67	False
12311	2	2	5	False
30537	2	2	13	False
12924	3	3	7	False
24073	6	6	51	False
29658	3	3	24	False
31914	2	2	5	False
43479	2	3	3	False
10818	2	2	3	False
31509	4	4	16	False
42777	3	3	12	False
16010	2	2	17	False
16993	1	2	5	False
2685	3	3	12	False
27937	11	16	37	False
1045	3	3	12	False
44681	3	4	16	False
37438	3	3	20	False
28702	2	2	5	False
16484	6	8	169	False
49751	2	2	12	False
4964	2	2	13	False
4855	14	27	49	True
38907	1	1	3	False
47207	2	2	3	False
1589	10	11	22	False
7854	9	9	24	False
18824	12	14	66	False
19331	2	2	6	False
12199	2	2	3	False
38026	2	2	3	False
19556	2	2	6	False
39744	10	12	116	False
18911	1	2	2	False
3763	3	4	25	False
37851	2	3	6	False
1352	5	7	14	False
39344	12	18	72	True
32730	2	2	5	False
43927	3	3	9	False
2227	11	14	40	False
1982	8	11	24	False
10639	3	3	5	False
7202	2	2	3	False
36143	2	2	9	False
42406	2	2	4	False
18086	11	14	49	False
28348	19	33	124	True
3904	16	21	52	False
7117	23	47	171	False
31039	2	2	5	False
788	17	21	179	False
44099	8	10	28	False
6540	3	3	5	False
31541	2	2	3	False
31315	3	3	10	False
39175	2	2	3	False
2643	3	3	9	False
15354	13	17	41	True
24671	3	4	13	False
10499	7	7	41	False
6402	10	12	30	False
19884	6	9	22	False
27679	6	7	15	True
10951	19	35	82	False
40696	3	3	9	False
30298	23	35	130	False
47401	3	3	7	False
21289	18	28	400	False
21472	2	2	6	False
33642	16	22	197	True
40119	3	3	8	False
48852	5	6	20	False
44982	19	26	149	False
2362	20	36	121	False
13064	2	2	3	False
11768	7	17	55	False
48579	1	1	2	False
46776	11	18	42	False
24489	8	12	333	False
46795	3	3	4	False
4686	3	3	29	False
5628	7	8	51	False
42526	7	7	20	False
29151	1	1	4	False
3059	2	2	4	False
40346	2	2	5	False
50138	3	3	6	False
8796	3	3	9	False
13337	4	4	17	False
26030	1	1	2	False
35670	5	5	13	False
39509	7	7	19	False
47463	5	5	6	False
32053	2	2	9	False
41121	3	3	14	False
30613	2	3	5	False
29298	4	5	35	True
31712	21	44	436	False
567	1	1	1	False
688	2	2	7	False
6757	2	2	3	False
28353	3	3	14	False
28118	9	14	701	False
7127	11	13	23	False
38210	3	3	6	False
28518	3	3	6	False
50571	2	2	12	False
51260	11	16	30	False
36225	3	3	9	False
7102	7	8	21	False
22875	2	2	2	False
35248	4	4	19	False
42991	5	6	9	False
14360	24	36	111	False
41869	4	4	6	False
45407	9	12	153	False
45403	13	14	51	False
37283	2	2	8	False
9407	12	18	83	True
13656	1	1	2	False
47587	3	3	9	False
35180	6	6	27	False
25536	3	3	8	False
11238	5	6	15	False
12540	2	2	7	False
33436	4	4	14	False
25772	2	2	4	False
28032	3	3	6	False
38523	15	30	51	False
13396	2	3	5	False
37091	3	3	6	False
10464	6	7	10	False
27689	9	10	41	False
42935	11	16	56	True
10720	5	6	8	False
21061	10	14	74	False
6938	23	45	146	False
45178	4	5	18	False
12983	4	4	29	False
5862	13	20	181	False
36008	2	2	11	False
2339	21	33	83	False
15183	2	2	4	False
383	13	19	36	False
37381	2	2	22	False
48462	4	4	5	False
7403	1	1	2	False
21718	10	10	14	False
30074	3	3	5	False
17505	5	5	9	False
36053	2	2	5	False
34631	12	15	85	False
32512	2	2	3	False
32479	8	8	30	False
43594	16	24	75	False
1646	5	6	23	False
40384	2	2	5	False
27478	15	25	43	False
26950	3	3	9	False
25993	8	9	23	False
12149	4	4	12	False
50923	9	13	140	False
22443	3	3	11	False
26762	9	11	41	False
19202	5	5	27	False
22442	2	2	4	False
19485	3	3	4	False
39691	6	8	1428	False
19526	3	3	9	False
26968	1	1	1	False
37838	2	2	5	False
33367	9	14	25	False
20252	3	3	6	False
15344	2	4	16	False
51230	24	54	405	False
34184	3	3	6	False
16441	2	2	3	False
24660	2	2	22	False
41525	3	3	12	False
1390	2	3	6	False
15382	5	6	36	False
10161	5	5	11	False
44121	4	5	22	False
39376	2	2	4	False
36454	2	2	4	False
45163	5	10	26	False
46077	14	20	39	False
36871	2	2	7	False
3922	11	13	40	False
39372	4	4	136	False
36738	11	15	93	False
49244	4	4	10	False
1486	3	3	6	False
9297	3	3	39	False
28115	9	12	28	False
43003	12	15	21	False
25373	2	2	9	False
25283	11	16	34	False
25910	3	5	27	False
44563	2	2	4	False
39093	11	17	226	False
48195	14	30	116	False
35314	9	13	26	False
45440	12	17	49	False
21576	4	4	17	False
31464	7	8	18	False
48729	2	3	8	False
38355	21	28	80	False
38161	3	3	7	False
13846	4	4	8	False
34997	2	2	3	False
41351	12	17	76	False
656	3	3	6	False
17979	1	2	5	False
21504	3	3	6	False
10472	1	2	4	True
10438	4	4	9	False
33632	8	9	14	False
16843	2	2	8	False
21127	2	2	3	False
41037	4	4	10	False
50379	2	2	8	False
43849	5	6	10	False
29664	3	3	10	False
17292	3	3	17	False
33108	2	4	6	False
2636	3	3	6	False
45252	5	6	14	False
15807	5	6	76	False
704	2	2	10	False
34463	11	14	26	False
856	3	3	16	False
19623	23	35	249	False
19655	21	41	89	False
6023	10	14	39	False
7665	2	2	3	False
19653	13	16	43	False
31314	4	4	11	False
11649	2	2	5	False
44673	2	2	4	False
23612	10	13	24	False
18624	9	12	34	False
18585	9	12	122	False
17082	6	8	150	False
33568	2	2	2	False
17475	10	12	31	False
19111	2	2	2	False
46813	3	3	6	False
42602	3	3	13	False
50067	21	39	121	False
25064	2	2	3	False
40395	2	2	9	False
8988	3	3	4	False
9011	3	3	5	False
32302	12	20	115	False
1617	11	14	39	True
39612	2	2	3	False
7987	2	2	2	False
38080	1	1	1	False
35829	3	3	3	False
25989	8	9	61	False
14820	3	3	7	False
26755	6	7	8	False
39654	3	3	10	False
51789	5	6	6	False
37830	11	12	18	False
49043	9	10	397	False
44068	16	29	135	False
911	2	2	4	False
41393	4	6	8	False
17087	7	8	212	False
37214	3	3	12	False
15359	2	2	6	False
48606	7	8	12	False
36305	2	2	4	False
3886	14	29	283	False
50226	1	1	1	False
51354	2	2	2	False
18075	4	4	8	False
51241	12	16	21	False
3894	19	32	202	False
50515	2	2	5	False
4047	2	2	2	False
18200	2	2	6	False
235	4	4	8	False
36731	8	8	14	False
44090	6	6	8	False
26496	1	1	1	False
10211	3	3	11	False
9242	3	3	3	False
29256	7	7	18	False
34125	5	6	14	False
2193	14	27	221	False
11242	7	14	18	False
30330	4	5	30	False
42714	14	18	37	False
44475	2	2	8	False
25249	7	7	13	False
25330	2	2	3	False
14352	29	83	186	False
9791	2	2	2	False
45449	1	1	2	False
51488	10	13	94	False
35366	2	2	6	False
20480	3	3	7	False
9524	20	33	126	False
892	2	2	5	False
10061	7	7	22	False
29284	2	2	3	False
33630	11	17	40	False
22242	3	3	3	False
50298	3	3	7	False
12734	6	8	17	False
11607	1	1	2	False
40010	6	7	12	False
3063	2	2	5	False
10557	2	2	2	False
10872	1	1	1	False
45348	2	2	7	False
10648	3	3	3	False
27917	15	20	41	False
42786	3	3	3	False
48826	6	6	8	False
8341	2	2	2	False
41683	4	4	6	False
32680	3	3	15	False
45725	2	4	9	False
49225	5	7	32	False
9259	3	3	3	False
36925	12	13	27	False
20137	13	15	28	False
21397	2	2	5	False
38328	18	25	33	False
17333	3	3	6	False
21238	3	3	4	False
728	2	2	5	False
14571	2	2	2	False
6204	12	13	68	True
5809	12	17	126	False
23318	3	3	7	False
7571	23	39	126	False
36059	2	2	5	False
49072	3	4	10	False
27135	16	30	49	False
28183	5	5	38	False
30324	4	5	7	False
38525	7	7	13	False
31423	2	2	14	False
5045	13	16	39	True
40470	3	3	5	False
18681	3	3	5	False
46590	20	35	61	False
37338	3	3	6	False
47306	5	5	7	False
5050	9	9	30	False
6109	3	3	9	False
21877	3	3	9	False
46812	3	3	5	False
14015	5	5	6	False
46836	2	2	3	False
14942	9	10	17	False
24555	2	2	2	False
21862	1	1	2	False
17447	8	11	103	False
42580	2	2	6	False
1659	3	3	5	False
32510	3	3	20	False
12368	1	2	3	False
7875	5	5	8	False
9179	3	3	7	False
4314	3	3	4	False
42649	1	1	1	False
42632	2	2	5	False
32315	19	22	54	False
19269	2	2	11	False
39496	5	6	15	False
37963	12	17	127	False
23782	12	19	74	False
49856	9	11	44	False
39714	17	24	59	False
39512	7	7	13	False
26738	12	16	27	False
22493	2	2	3	False
37916	5	5	9	False
18284	2	4	8	False
27039	1	1	1	False
32268	2	2	2	False
33385	4	6	16	False
31310	2	2	3	False
886	2	2	2	False
759	11	13	31	False
13219	2	2	4	False
7098	24	45	127	False
47795	5	5	14	False
40072	10	11	12	False
27751	2	2	2	False
6375	10	13	20	False
36210	5	6	17	False
6647	6	6	11	False
3890	13	16	55	False
37216	3	3	3	False
18184	2	2	2	False
3918	8	8	23	False
51266	15	24	46	False
14652	1	1	2	False
41231	4	4	5	False
44114	3	3	3	False
17054	7	9	27	False
18146	3	3	4	False
11380	1	1	1	False
22523	17	28	78	False
44083	14	16	49	False
26387	1	2	2	False
28437	2	2	2	False
26402	5	5	8	False
31791	16	31	101	False
34108	13	19	33	False
34453	11	12	33	True
28315	2	2	3	False
25815	2	2	4	False
44493	3	3	32	False
39148	5	6	14	False
10601	2	2	3	False
30573	2	2	6	False
33900	5	5	11	False
46386	1	1	1	False
20522	1	1	1	False
35451	2	2	3	False
35331	5	5	10	False
51489	7	7	16	False
45865	11	16	42	False
46328	4	4	6	False
42298	2	4	7	False
13124	15	29	123	False
5574	3	3	6	False
34949	4	4	8	False
117	16	27	46	False
36338	4	4	8	False
43430	2	3	8	False
25598	3	3	4	False
6385	6	7	14	False
23669	2	2	4	False
43319	2	2	19	False
11002	4	5	7	False
20140	24	40	107	False
24099	7	7	12	False
49307	2	2	3	False
14565	3	3	5	False
21429	1	1	1	False
30382	3	3	6	False
42908	3	3	4	False
2796	3	3	8	False
9312	1	1	1	False
39970	11	13	20	True
2198	19	36	81	False
34282	14	19	25	False
45166	2	2	3	False
34477	6	6	12	False
34110	19	27	103	False
16852	27	49	166	False
11425	3	3	11	False
5476	15	21	520	False
38318	6	9	15	False
16849	14	26	212	False
37136	3	3	5	False
34119	22	36	83	False
34492	6	9	15	False
47403	2	2	9	False
31492	12	15	26	False
52169	3	3	8	False
50398	1	1	4	False
45617	22	56	122	False
5631	18	26	199	False
22914	11	14	21	False
13315	2	2	4	False
9703	2	2	14	False
19754	2	2	17	False
16602	3	3	6	False
35908	19	32	63	False
48055	3	3	6	False
19768	3	3	4	False
6011	10	15	38	False
28642	12	13	27	False
7608	13	16	50	False
5926	3	3	5	False
7577	9	10	34	False
1167	3	3	6	False
19662	10	15	84	False
28652	6	6	27	False
41457	2	2	4	False
23653	9	10	70	False
31879	7	8	11	False
34717	2	2	7	False
16380	1	1	4	False
42115	2	2	5	False
16461	23	56	127	False
31343	3	3	5	False
22266	1	1	1	False
25659	19	31	164	False
4969	3	3	5	False
13350	7	7	14	False
48431	4	4	10	False
22262	2	2	2	False
46627	1	1	2	False
49580	3	4	70	False
37329	3	3	18	False
52213	9	11	23	False
21928	7	10	23	False
9889	8	8	104	False
9482	2	2	4	False
14109	2	2	3	False
41391	4	5	8	False
14045	12	17	236	False
14193	2	2	2	False
47210	1	1	1	False
21711	8	8	19	False
24538	2	2	12	False
46793	6	6	6	False
19047	1	1	1	False
19134	2	2	2	False
13831	3	3	5	False
50088	9	12	26	False
32481	10	11	25	False
43612	10	11	12	False
43652	4	4	8	False
37203	1	1	2	False
42497	7	7	24	False
4299	2	2	2	False
8763	9	15	26	False
43580	12	16	85	False
3074	2	2	27	False
43632	14	21	117	False
32586	2	2	2	False
40181	11	19	57	False
40196	12	15	22	False
31322	21	40	119	False
8738	6	6	8	False
18932	2	2	11	False
18261	12	13	37	False
31163	15	27	55	False
51753	7	9	35	False
14855	3	3	7	False
37920	9	11	23	False
51106	3	3	5	False
12245	2	2	2	False
35677	18	36	292	False
51042	6	8	17	False
3846	2	2	7	False
50827	2	2	3	False
14845	1	1	1	False
50841	2	2	2	False
34010	2	2	2	False
26769	9	13	51	False
35851	1	1	1	False
51204	2	2	5	False
3792	2	2	6	False
51146	5	5	20	False
23546	2	2	3	False
23878	2	2	2	False
23829	6	6	11	False
23777	13	19	48	False
3502	2	2	2	False
16501	1	1	2	False
22975	3	3	10	False
29789	8	13	44	False
21120	9	10	89	False
48653	8	9	15	False
33617	12	22	47	False
27808	2	2	3	False
36206	5	7	10	False
17048	13	20	42	False
38649	1	1	1	False
1508	3	3	9	False
12481	4	5	9	False
51305	2	2	4	False
24572	20	29	79	False
28138	3	3	7	False
27669	1	1	2	False
38141	4	5	39	False
6622	10	14	30	False
22781	8	11	95	False
47265	8	8	11	False
31688	3	3	5	False
45640	7	10	47	False
1401	3	3	5	False
15736	10	12	21	False
22598	2	2	4	False
36690	18	31	126	False
18037	17	28	45	False
6670	5	6	21	False
28527	2	2	10	False
36854	2	2	9	False
160	5	5	11	False
17045	20	41	72	False
36786	3	3	5	False
28349	18	33	97	False
18054	2	2	3	False
36867	1	1	1	False
10969	10	10	23	False
51232	21	44	126	True
39339	8	8	18	False
22840	5	5	33	False
31826	3	3	3	False
4430	11	14	20	False
16804	1	2	3	False
4463	6	6	12	False
4832	1	1	1	False
24327	2	2	2	False
25251	6	6	40	False
25226	16	31	67	False
25223	5	5	36	False
39198	2	2	2	False
26650	13	20	67	False
39153	9	11	24	False
5488	1	1	4	False
21386	2	2	3	False
45218	3	4	11	False
45891	1	1	1	False
35472	2	3	7	False
35548	4	4	4	False
51462	12	23	103	False
45846	4	4	11	False
37652	3	3	7	False
38655	1	2	4	False
15309	8	9	14	False
2919	7	10	15	False
29382	3	3	4	False
45070	1	1	1	False
13131	19	29	49	False
43318	8	9	18	False
16637	15	21	55	False
34911	8	10	15	False
46916	14	16	38	False
12477	13	18	33	False
13128	11	13	131	False
40954	1	1	3	False
45697	3	3	5	False
12921	3	4	9	False
13153	13	15	33	False
9593	4	4	6	False
48482	2	2	4	False
20002	2	2	6	False
21361	3	3	12	False
31992	1	1	2	False
40020	5	6	10	False
28102	14	15	52	False
43054	2	3	6	False
45190	4	4	7	False
9240	11	17	34	False
5327	3	5	7	False
30304	11	13	18	False
43875	2	2	3	False
20166	6	6	10	False
49178	10	10	38	False
23988	12	15	38	False
10584	1	1	1	False
33648	2	2	2	False
15612	2	4	4	False
11354	2	2	2	False
36537	1	1	1	False
6883	2	2	10	False
47099	3	3	3	False
38396	2	2	3	False
36471	3	3	11	False
37198	1	1	2	False
33599	17	19	62	False
5511	4	4	4	False
10668	16	21	35	False
24010	2	2	6	False
13297	14	28	40	False
38359	9	11	12	False
10417	20	42	153	True
40015	6	6	13	False
6968	3	3	9	False
660	2	2	2	False
28674	3	3	5	False
6311	2	2	8	False
1085	1	1	1	False
6018	23	46	111	False
19743	2	2	3	False
28660	12	23	105	False
23303	7	7	20	False
2432	2	2	15	False
6097	1	1	1	False
47947	21	22	74	False
7790	1	1	1	False
7533	15	24	58	False
28832	14	19	49	False
7594	8	9	20	False
42929	13	15	82	False
38835	4	4	5	False
18597	5	5	7	False
23731	2	2	2	False
454	3	3	3	False
52270	3	3	3	False
37232	22	31	70	False
12075	3	3	5	False
11966	9	14	84	False
21729	4	5	7	False
16273	3	3	5	False
47104	18	36	61	False
19102	2	2	2	False
19159	3	3	3	False
36983	2	2	3	False
21716	15	16	37	False
14936	7	10	19	False
33398	10	10	116	False
46873	3	3	25	False
17431	19	34	103	False
729	2	2	10	False
1590	12	19	161	False
29421	2	2	10	False
1753	1	1	7	False
43570	22	36	106	False
27352	3	3	5	False
42511	29	95	287	True
9078	1	1	1	False
33863	10	13	21	False
8746	13	18	30	False
50060	8	9	12	False
7842	9	10	24	False
43172	10	10	23	False
43168	7	11	71	False
18318	2	2	3	False
12134	11	13	30	False
19528	1	1	1	False
14872	1	1	5	False
50016	1	1	1	False
39671	6	6	10	False
14722	8	10	26	False
19454	2	3	5	False
50022	2	3	6	False
3834	2	2	2	False
23519	6	6	11	False
26003	5	6	18	False
18794	10	12	67	False
3712	3	3	10	False
31246	2	2	4	False
19402	3	3	5	False
26885	2	2	5	False
43149	9	9	29	False
35751	5	5	18	False
49146	1	1	1	False
16113	24	51	1180	False
38628	3	3	10	False
24711	3	3	5	False
8207	7	9	47	False
47594	2	2	3	False
13927	2	2	2	False
48654	4	5	16	False
33762	13	19	39	False
36702	7	8	292	False
20902	5	8	11	False
7121	13	20	41	False
48764	1	1	1	False
36898	1	1	1	False
28420	2	2	2	False
51218	8	12	20	False
50434	18	24	56	False
13806	2	2	4	False
6746	2	2	4	False
4007	3	3	5	False
45658	4	4	5	False
18040	14	24	99	True
28346	20	38	106	False
50223	2	2	4	False
46110	3	3	4	False
51275	9	14	64	False
16406	2	2	4	False
22783	19	30	184	False
28337	19	39	121	False
30765	17	37	259	False
46050	21	28	56	False
36701	12	19	42	False
41435	1	1	1	False
9660	3	3	7	False
48987	2	2	2	False
47455	6	7	15	False
27871	1	1	2	False
41135	2	2	4	False
21407	3	3	6	False
38932	3	3	5	False
49097	7	8	34	False
11940	3	3	6	False
1837	8	8	14	False
44259	10	11	23	False
25240	11	15	28	True
24272	17	24	83	False
10652	2	2	2	False
9858	2	2	4	False
26622	12	13	29	False
27070	5	5	7	False
5610	2	2	3	False
20527	2	2	2	False
35343	7	11	60	True
35301	4	4	11	False
20390	6	6	14	False
45870	3	3	22	False
35502	1	1	2	False
45411	8	10	16	False
9518	10	11	81	False
38482	1	1	1	False
34134	9	9	20	False
35117	5	5	15	False
8328	1	1	3	False
29493	4	4	17	False
29446	10	16	36	False
51993	2	2	8	False
10706	5	6	14	False
37682	1	1	1	False
10103	21	32	116	False
50300	3	3	6	False
12871	3	3	4	False
20559	4	5	8	False
3328	3	3	5	False
12735	11	13	71	True
26202	4	4	7	False
13204	3	3	20	False
12849	2	2	4	False
50367	1	1	1	False
34289	8	9	96	False
32757	2	2	2	False
29480	9	10	44	False
13263	2	2	4	False
32072	2	2	4	False
29416	2	2	2	False
41692	7	7	46	False
47363	1	1	1	False
48190	3	5	6	False
51875	7	9	18	False
50227	3	3	3	False
33619	16	23	41	True
39986	12	13	20	False
47645	18	30	1147	False
52002	3	3	5	False
15831	2	2	3	False
3040	1	1	1	False
4389	2	3	5	False
21044	18	26	50	False
36969	3	3	4	False
2131	1	1	2	False
32065	5	6	13	False
4565	2	2	3	False
18487	2	2	7	False
13490	2	2	6	False
48993	1	1	1	False
45143	14	16	43	False
40857	6	6	16	False
31491	12	13	24	False
49150	6	6	7	False
40817	3	3	7	False
47708	4	4	17	False
21486	3	3	3	False
10654	4	4	15	False
21216	1	1	2	False
2215	4	4	5	False
49290	1	1	1	False
10651	5	5	7	False
6123	1	1	1	False
2360	8	8	111	False
19797	1	1	2	False
5911	1	1	1	False
16276	3	3	6	False
23268	3	3	90	False
2343	14	16	21	False
7668	5	6	8	False
7639	7	8	16	False
23404	3	3	71	False
23278	3	3	3	False
23175	3	4	25	False
47918	3	3	4	False
23420	1	1	1	False
19633	8	9	16	False
7623	10	20	60	True
19656	10	12	27	True
23432	2	2	14	False
19630	21	54	185	False
27239	1	1	1	False
46631	5	5	6	True
16543	1	1	2	False
47041	2	2	5	False
37382	1	1	1	False
27701	14	18	123	False
16555	5	5	9	False
38741	2	2	11	False
10505	5	5	44	False
32636	14	17	126	False
37276	6	6	68	False
18615	4	5	9	False
44680	5	5	15	False
4876	15	22	2250	False
15202	1	1	1	False
9874	17	23	51	False
18656	1	1	1	False
16473	13	21	37	False
14914	7	7	18	False
11963	13	16	26	False
